ingredient_class_count,ingredient_class_diversity,largest_ingredient_class_share,inggrp_meat_poultry_count,inggrp_seafood_count,inggrp_dairy_count,inggrp_eggs_count,inggrp_vegetables_count,inggrp_fruit_count,inggrp_grains_starches_count,inggrp_legumes_soy_count,inggrp_nuts_seeds_count,inggrp_herbs_spices_seasonings_count,inggrp_oils_fats_count,inggrp_sweeteners_chocolate_count,inggrp_sauces_condiments_count,inggrp_baking_additives_count,inggrp_beverages_alcohol_broth_count,prep_minutes,cook_minutes,total_minutes,log_prep_minutes,log_cook_minutes,log_total_minutes,description_word_count,title_word_count,direction_step_count,category_count,cuisine_count,ingredients_per_step,steps_per_ingredient,total_minutes_per_ingredient,description_words_per_step,publication_year,publication_month,carbs,fat,protein,log_calories,log_carbs,protein_per_calorie,fat_per_calorie,carbs_per_calorie,calories_per_ingredient,rating_count,log_rating_count,inggrp_meat_poultry_present,inggrp_seafood_present,inggrp_dairy_present,inggrp_eggs_present,inggrp_vegetables_present,inggrp_fruit_present,inggrp_grains_starches_present,inggrp_legumes_soy_present,inggrp_nuts_seeds_present,inggrp_herbs_spices_seasonings_present,inggrp_oils_fats_present,inggrp_sweeteners_chocolate_present,inggrp_sauces_condiments_present,inggrp_baking_additives_present,inggrp_beverages_alcohol_broth_present,ing_all_purpose_flour,ing_baking_powder,ing_baking_soda,ing_beef,ing_black_pepper,ing_brown_sugar,ing_butter,ing_carrot,ing_cayenne_pepper,ing_celery,ing_cheddar_cheese,ing_chicken_broth,ing_chili_powder,ing_cilantro,ing_cinnamon,ing_clove,ing_confectioners_sugar,ing_cooking_spray,ing_cornstarch,ing_cumin,ing_dried_oregano,ing_egg,ing_freshly_black_pepper,ing_garlic,ing_garlic_powder,ing_ginger,ing_green_bell_pepper,ing_green_onion,ing_heavy_cream,ing_honey,ing_kosher_salt,ing_large_egg,ing_lemon_juice,ing_mayonnaise,ing_milk,ing_mozzarella_cheese,ing_nutmeg,ing_olive_oil,ing_onion,ing_onion_powder,ing_packed_brown_sugar,ing_paprika,ing_parmesan_cheese,ing_parsley,ing_pecan,ing_red_bell_pepper,ing_red_pepper_flake,ing_salt,ing_salt_and_black_pepper,ing_salt_and_freshly_black_pepper,ing_salt_and_pepper,ing_sour_cream,ing_soy_sauce,ing_unsalted_butter,ing_vanilla_extract,ing_vegetable_oil,ing_walnut,ing_water,ing_white_sugar,ing_worcestershire_sauce,src_diwali,src_apple_pie,src_butternut_squash_soups,src_cheese_balls,src_fettuccini,src_allrecipes_allstar_recipes,src_beef_stews,src_fajitas,src_omelets,src_canning_and_preserving,src_chicken_noodle_soups,src_chicken_teriyaki,src_chinese,src_chocolate_chip_cookies,src_deviled_eggs
8,0.8,0.3,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,3.0,15.0,10.0,25.0,2.772588722239781,2.3978952727983707,3.258096538021482,24,4,6,1,1,1.6666666666666667,0.6,2.5,4.0,1997,8,16.0,7.0,2.0,4.836281906951478,2.833213344056216,0.016,0.056,0.128,12.5,4268.0,8.359134886757962,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,1.0,0.3333333333333333,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,10.0,15.0,25.0,2.3978952727983707,2.772588722239781,3.258096538021482,22,4,6,1,2,1.0,1.0,4.166666666666667,3.6666666666666665,2018,6,21.0,7.0,5.0,5.123963979403259,3.091042453358316,0.029940119760479042,0.041916167664670656,0.12574850299401197,27.833333333333332,18.0,2.9444389791664403,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1.0,0.5,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,10.0,25.0,35.0,2.3978952727983707,3.258096538021482,3.58351893845611,16,3,4,0,0,1.5,0.6666666666666666,5.833333333333333,4.0,2020,3,26.0,12.0,3.0,5.407171771460119,3.295836866004329,0.013513513513513514,0.05405405405405406,0.11711711711711711,37.0,3.0,1.3862943611198906,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,10.0,15.0,1.791759469228055,2.3978952727983707,2.772588722239781,21,3,6,1,1,1.0,1.0,2.5,3.5,2018,3,2.0,30.0,28.0,5.983936280687191,1.0986122886681098,0.0707070707070707,0.07575757575757576,0.005050505050505051,66.0,170.0,5.14166355650266,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.5,0.6,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,15.0,180.0,675.0,2.772588722239781,5.198497031265826,6.516193076042964,13,4,2,0,0,5.0,0.2,67.5,6.5,1999,12,42.0,0.0,0.0,5.14166355650266,3.7612001156935624,0.0,0.0,0.24705882352941178,17.0,6.0,1.9459101490553132,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.75,0.5,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,25.0,30.0,1.791759469228055,3.258096538021482,3.4339872044851463,23,2,4,2,1,2.0,0.5,3.75,5.75,2020,3,42.0,3.0,5.0,5.365976015021851,3.7612001156935624,0.023474178403755867,0.014084507042253521,0.19718309859154928,26.625,626.0,6.440946540632921,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,,5.0,1.791759469228055,,1.791759469228055,27,3,4,1,1,0.75,1.3333333333333333,1.6666666666666667,6.75,2000,6,1.0,6.0,0.0,4.007333185232471,0.6931471805599453,0.0,0.1111111111111111,0.018518518518518517,18.0,1256.0,7.136483208590247,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.75,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,15.0,,15.0,2.772588722239781,,2.772588722239781,16,2,1,1,0,4.0,0.25,3.75,16.0,2020,6,31.0,,0.0,4.77912349311153,3.4657359027997265,0.0,,0.2627118644067797,29.5,130.0,4.875197323201151,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,14.0,1.791759469228055,2.1972245773362196,2.70805020110221,44,4,3,1,0,0.6666666666666666,1.5,7.0,14.666666666666666,2000,3,11.0,7.0,1.0,4.709530201312334,2.4849066497880004,0.00909090909090909,0.06363636363636363,0.1,55.0,143.0,4.969813299576001,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.625,0.375,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,30.0,40.0,2.3978952727983707,3.4339872044851463,3.713572066704308,25,4,3,1,1,2.6666666666666665,0.375,5.0,8.333333333333334,2020,7,6.0,10.0,15.0,5.099866427824199,1.9459101490553132,0.09202453987730061,0.06134969325153374,0.03680981595092025,20.375,211.0,5.356586274672012,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.5333333333333333,0.4666666666666667,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,7.0,30.0,20.0,770.0,3.4339872044851463,3.044522437723423,6.647688373563329,10,2,2,1,1,7.5,0.13333333333333333,51.333333333333336,5.0,2019,7,3.0,27.0,29.0,5.932245187448011,1.3862943611198906,0.07712765957446809,0.07180851063829788,0.007978723404255319,25.066666666666666,60.0,4.110873864173311,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.8333333333333334,0.3333333333333333,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,35.0,45.0,2.3978952727983707,3.58351893845611,3.828641396489095,22,2,4,2,1,1.5,0.6666666666666666,7.5,5.5,1999,9,10.0,45.0,14.0,6.326149473155099,2.3978952727983707,0.025089605734767026,0.08064516129032258,0.017921146953405017,93.0,458.0,6.129050210060545,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,2.0,5.0,30.0,45.0,90.0,3.4339872044851463,3.828641396489095,4.51085950651685,26,3,5,1,1,2.4,0.4166666666666667,7.5,5.2,2020,6,15.0,1.0,2.0,4.31748811353631,2.772588722239781,0.02702702702702703,0.013513513513513514,0.20270270270270271,6.166666666666667,48.0,3.8918202981106265,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.8,0.4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,35.0,2.772588722239781,3.044522437723423,3.58351893845611,23,3,3,2,2,1.6666666666666667,0.6,7.0,7.666666666666667,2019,4,2.0,16.0,8.0,5.19295685089021,1.0986122886681098,0.0446927374301676,0.0893854748603352,0.0111731843575419,35.8,224.0,5.41610040220442,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7777777777777778,0.2222222222222222,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,15.0,45.0,60.0,2.772588722239781,3.828641396489095,4.110873864173311,20,3,5,1,0,1.8,0.5555555555555556,6.666666666666667,4.0,2020,6,76.0,9.0,3.0,5.953243334287785,4.343805421853684,0.0078125,0.0234375,0.19791666666666666,42.666666666666664,17.0,2.8903717578961645,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,15.0,25.0,2.3978952727983707,2.772588722239781,3.258096538021482,20,2,3,1,1,1.0,1.0,8.333333333333334,6.666666666666667,2019,4,17.0,6.0,3.0,4.90527477843843,2.8903717578961645,0.022388059701492536,0.04477611940298507,0.12686567164179105,44.666666666666664,580.0,6.364750756851911,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.5555555555555556,0.6666666666666666,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,10.0,50.0,60.0,2.3978952727983707,3.9318256327243257,4.110873864173311,25,4,3,1,1,3.0,0.3333333333333333,6.666666666666667,8.333333333333334,2018,6,24.0,10.0,6.0,5.293304824724492,3.2188758248682006,0.030303030303030304,0.050505050505050504,0.12121212121212122,22.0,290.0,5.673323267171493,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.8333333333333334,0.3333333333333333,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,,20.0,2.3978952727983707,,3.044522437723423,26,5,2,3,2,3.0,0.3333333333333333,3.3333333333333335,13.0,2018,6,4.0,21.0,2.0,5.3230099791384085,1.6094379124341003,0.00980392156862745,0.10294117647058823,0.0196078431372549,34.0,19.0,2.995732273553991,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.875,0.375,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,10.0,15.0,25.0,2.3978952727983707,2.772588722239781,3.258096538021482,50,5,5,2,1,1.6,0.625,3.125,10.0,2026,2,6.0,23.0,20.0,5.752572638825633,1.9459101490553132,0.06369426751592357,0.0732484076433121,0.01910828025477707,39.25,4.0,1.6094379124341003,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.5454545454545454,0.5454545454545454,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,15.0,255.0,270.0,2.772588722239781,5.545177444479562,5.602118820879701,25,4,4,2,1,2.75,0.36363636363636365,24.545454545454547,6.25,2020,3,80.0,10.0,27.0,6.2166061010848646,4.394449154672439,0.054,0.02,0.16,45.45454545454545,4.0,1.6094379124341003,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,15.0,15.0,540.0,2.772588722239781,2.772588722239781,6.293419278846481,22,4,3,3,0,3.0,0.3333333333333333,60.0,7.333333333333333,2020,6,35.0,5.0,4.0,5.2832037287379885,3.58351893845611,0.02040816326530612,0.025510204081632654,0.17857142857142858,21.77777777777778,33.0,3.5263605246161616,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1.0,0.25,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,10.0,50.0,60.0,2.3978952727983707,3.9318256327243257,4.110873864173311,30,3,5,1,1,1.6,0.625,7.5,6.0,1999,8,36.0,22.0,8.0,5.91350300563827,3.6109179126442243,0.02168021680216802,0.05962059620596206,0.0975609756097561,46.125,156.0,5.056245805348308,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.6666666666666666,0.4444444444444444,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,15.0,120.0,135.0,2.772588722239781,4.795790545596741,4.912654885736052,20,4,2,2,1,4.5,0.2222222222222222,15.0,10.0,2020,3,50.0,12.0,15.0,5.8888779583328805,3.9318256327243257,0.041666666666666664,0.03333333333333333,0.1388888888888889,40.0,175.0,5.170483995038151,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.6923076923076923,0.23076923076923078,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,30.0,30.0,60.0,3.4339872044851463,3.4339872044851463,4.110873864173311,21,3,5,1,1,2.6,0.38461538461538464,4.615384615384615,4.2,1999,5,35.0,55.0,45.0,6.71174039505618,3.58351893845611,0.05481120584652863,0.06699147381242387,0.04263093788063337,63.15384615384615,302.0,5.713732805509369,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1.2,0.2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,2.3978952727983707,2.3978952727983707,3.044522437723423,25,5,3,2,1,1.6666666666666667,0.6,4.0,8.333333333333334,2019,5,43.0,29.0,24.0,6.257667587882639,3.784189633918261,0.046065259117082535,0.05566218809980806,0.08253358925143954,104.2,4.0,1.6094379124341003,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.6666666666666666,0.3333333333333333,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,15.0,25.0,40.0,2.772588722239781,3.258096538021482,3.713572066704308,28,3,4,1,1,2.25,0.4444444444444444,4.444444444444445,7.0,2013,11,13.0,24.0,9.0,5.707110264748875,2.6390573296152584,0.03,0.08,0.043333333333333335,33.333333333333336,98.0,4.59511985013459,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.38461538461538464,0.5384615384615384,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,15.0,60.0,75.0,2.772588722239781,4.110873864173311,4.330733340286331,17,2,3,1,1,4.333333333333333,0.23076923076923078,5.769230769230769,5.666666666666667,2018,6,12.0,6.0,3.0,4.663439094112067,2.5649493574615367,0.02857142857142857,0.05714285714285714,0.11428571428571428,8.076923076923077,60.0,4.110873864173311,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.875,0.25,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,15.0,20.0,35.0,2.772588722239781,3.044522437723423,3.58351893845611,22,9,5,2,0,1.6,0.625,4.375,4.4,2018,11,69.0,24.0,13.0,6.278521424165844,4.248495242049359,0.02443609022556391,0.045112781954887216,0.12969924812030076,66.5,3.0,1.3862943611198906,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,20.0,,140.0,3.044522437723423,,4.948759890378168,63,3,1,1,1,9.0,0.1111111111111111,15.555555555555555,63.0,2018,6,47.0,12.0,12.0,5.799092654460526,3.871201010907891,0.0364741641337386,0.0364741641337386,0.14285714285714285,36.55555555555556,51.0,3.9512437185814275,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7,0.4,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,20.0,20.0,40.0,3.044522437723423,3.044522437723423,3.713572066704308,25,4,4,1,1,2.5,0.4,4.0,6.25,2019,4,36.0,23.0,18.0,6.042632833682381,3.6109179126442243,0.04285714285714286,0.05476190476190476,0.08571428571428572,42.0,31.0,3.4657359027997265,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.42857142857142855,0.5714285714285714,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,20.0,80.0,100.0,3.044522437723423,4.394449154672439,4.61512051684126,23,8,7,4,1,2.0,0.5,7.142857142857143,3.2857142857142856,2020,6,45.0,5.0,4.0,5.3981627015177525,3.828641396489095,0.01818181818181818,0.022727272727272728,0.20454545454545456,15.714285714285714,32.0,3.4965075614664802,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
